Value Set Name,Code System,Code,Code Description
Ultrasound,LOINC,33178-5,Occipital frontal diameter estimated from gestational age by method of Australian Society of Ultrasound Medicine 2000 (US)
Ultrasound,LOINC,33145-4,Fetal Abdomen Circumference estimated from gestational age by method of Australian Society of Ultrasound Medicine 2000 (US)
Ultrasound,LOINC,33172-8,Fetal Head Circumference estimated from gestational age by method of Australian Society of Ultrasound Medicine 2000 (US)
Ultrasound,LOINC,81894-8,Liver ultrasound attenuation by transient elastography
Ultrasound,LOINC,63918-7,Were uterine fibroids confirmed by ultrasound or hysterectomy [PhenX]
Ultrasound,LOINC,11953-7,OB ultrasound imaging device Institution inventory number
Ultrasound,LOINC,35096-7,OB ultrasound panel
Ultrasound,LOINC,35092-6,Urology testicular ultrasound
Ultrasound,LOINC,35093-4,Urology urinary tract ultrasound
Ultrasound,LOINC,12160-8,OB ultrasound imaging device Vendor model number
Ultrasound,LOINC,12161-6,OB ultrasound imaging device Vendor serial number
Ultrasound,LOINC,15317-1,Kidney - left Volume by derived by automated ultrasound testing (US)
Ultrasound,LOINC,15318-9,Kidney - right Volume by derived by automated ultrasound testing (US)
Ultrasound,LOINC,15319-7,Testis - left Volume by derived by automated ultrasound testing (US)
Ultrasound,LOINC,15320-5,Testis - right Volume by derived by automated ultrasound testing (US)
Ultrasound,LOINC,34141-2,Maximum blood flow by US
Ultrasound,LOINC,33869-9,Maximum blood flow kidney artery/Maximum blood flow aorta by US
Ultrasound,LOINC,33868-1,Maximum blood flow stenosis internal carotid artery/Maximum blood flow unobstructed common carotid artery by US
Ultrasound,LOINC,33878-0,Mean blood flow by US
Ultrasound,LOINC,33867-3,Blood velocity/Blood velocity 2 by US
Ultrasound,LOINC,34970-4,Ultrasound date
Ultrasound,LOINC,86349-8,Diagnostic mammogram and ultrasound panel Breast - left Document
Ultrasound,LOINC,86359-7,Diagnostic mammogram and ultrasound panel Breast - right Document
Ultrasound,LOINC,29272-2,Eye ultrasound study
Ultrasound,LOINC,80996-2,Intravascular ultrasound performed
Ultrasound,LOINC,67296-4,Other ultrasound [PhenX]
Ultrasound,LOINC,11616-0,Fetal Heart Narrative Activity US
Ultrasound,LOINC,11615-2,Fetal Heart Activity US
Ultrasound,LOINC,11618-6,Fetal Limbs Narrative Activity US
Ultrasound,LOINC,11617-8,Fetal Limbs Activity US
Ultrasound,LOINC,11620-2,Fetal Respiratory Narrative Activity US
Ultrasound,LOINC,11619-4,Fetal Respiratory Activity US
Ultrasound,LOINC,11622-8,Fetal Trunk Narrative Activity US
Ultrasound,LOINC,11621-0,Fetal Trunk Activity US
Ultrasound,LOINC,48770-2,Fetal Biophysical profile panel US
Ultrasound,LOINC,11630-1,Fetal Biophysical profile.amniotic fluid volume US
Ultrasound,LOINC,11631-9,Fetal Biophysical profile.body movement US
Ultrasound,LOINC,11632-7,Fetal Biophysical profile.breathing movement US
Ultrasound,LOINC,11633-5,Fetal Biophysical profile.heart rate reactivity US
Ultrasound,LOINC,11635-0,Fetal Biophysical profile.tone US
Ultrasound,LOINC,11847-1,Ovary - left largest follicle Maximum diameter US
Ultrasound,LOINC,11848-9,Ovary - right largest follicle Maximum diameter US
Ultrasound,LOINC,11870-3,Examination level ultrasound
Ultrasound,LOINC,18848-2,Narrative Fetal position US
Ultrasound,LOINC,11875-2,Fetal position US
Ultrasound,LOINC,18850-8,Narrative Fetal presentation US
Ultrasound,LOINC,11877-8,Fetal presentation US
Ultrasound,LOINC,11878-6,Number of fetuses by US
Ultrasound,LOINC,11879-4,Ovary - left [#] Follicles US
Ultrasound,LOINC,11880-2,Ovary - right [#] Follicles US
Ultrasound,LOINC,18851-6,Fetal Placenta Grade US (narrative)
Ultrasound,LOINC,11946-1,Fetal Placenta Grade US
Ultrasound,LOINC,42138-8,US Guidance for localization of placenta
Ultrasound,LOINC,11950-3,Fetal Narrative Identification criteria US
Ultrasound,LOINC,11949-5,Fetal Identification criteria US
Ultrasound,LOINC,11952-9,Fetal Umbilical cord.placenta Narrative Insertion site US
Ultrasound,LOINC,24853-4,Eye+Orbit - bilateral US
Ultrasound,LOINC,29110-4,Eye - left US 2D
Ultrasound,LOINC,29109-6,Eye - right US 2D
Ultrasound,LOINC,42480-4,Pelvis Narrative transabdominal US
Ultrasound,LOINC,11993-3,Fetal Narrative Heart position US
Ultrasound,LOINC,11992-5,Fetal Heart position US
Ultrasound,LOINC,11883-6,Fetal Narrative Sex US
Ultrasound,LOINC,11882-8,Fetal Sex US
Ultrasound,LOINC,12029-5,Fetal Abdomen Narrative Study observation US
Ultrasound,LOINC,12028-7,Fetal Abdomen Study observation US
Ultrasound,LOINC,49513-5,"Fetal Abdomen Narrative Study observation, multiple fetuses US"
Ultrasound,LOINC,12031-1,Fetal Abdominal wall Narrative Study observation US
Ultrasound,LOINC,12030-3,Fetal Abdominal wall Study observation US
Ultrasound,LOINC,12033-7,Fetal Aorta ascending Narrative Study observation US
Ultrasound,LOINC,12032-9,Fetal Aorta ascending Study observation US
Ultrasound,LOINC,12035-2,Fetal Aorta descending Narrative Study observation US
Ultrasound,LOINC,12034-5,Fetal Aorta descending Study observation US
Ultrasound,LOINC,12037-8,Fetal Aorta Narrative Study observation US
Ultrasound,LOINC,12036-0,Fetal Aorta Study observation US
Ultrasound,LOINC,12039-4,Fetal Aortic arch Narrative Study observation US
Ultrasound,LOINC,12038-6,Fetal Aortic arch Study observation US
Ultrasound,LOINC,12072-5,Fetal Aortic valve Narrative Study observation US
Ultrasound,LOINC,12071-7,Fetal Aortic valve Study observation US
Ultrasound,LOINC,12041-0,Fetal Cerebellum Narrative Study observation US
Ultrasound,LOINC,12040-2,Fetal Cerebellum Study observation US
Ultrasound,LOINC,12043-6,Fetal Cerebrum Narrative Study observation US
Ultrasound,LOINC,12042-8,Fetal Cerebrum Study observation US
Ultrasound,LOINC,12046-9,US Cervix Study observation
Ultrasound,LOINC,12048-5,Fetal Colon Narrative Study observation US
Ultrasound,LOINC,12047-7,Fetal Colon Study observation US
Ultrasound,LOINC,12050-1,Fetal Cranium Narrative Study observation US
Ultrasound,LOINC,12049-3,Fetal Cranium Study observation US
Ultrasound,LOINC,12052-7,Fetal Diaphragm Narrative Study observation US
Ultrasound,LOINC,12051-9,Fetal Diaphragm Study observation US
Ultrasound,LOINC,12054-3,Fetal ductal arch Narrative Study observation US
Ultrasound,LOINC,12053-5,Fetal ductal arch Study observation US
Ultrasound,LOINC,53689-6,Fetal Extremities Narrative Study observation US
Ultrasound,LOINC,12056-8,Fetal Face Narrative Study observation US
Ultrasound,LOINC,12055-0,Fetal Face Study observation US
Ultrasound,LOINC,53687-0,Fetal Gastrointestinal tract Narrative Study observation US
Ultrasound,LOINC,53688-8,Fetal Genitalia Narrative Study observation US
Ultrasound,LOINC,12058-4,Fetal Choroid plexus Narrative Study observation US
Ultrasound,LOINC,12057-6,Fetal Choroid plexus Study observation US
Ultrasound,LOINC,12060-0,Fetal Fourth ventricle Narrative Study observation US
Ultrasound,LOINC,12059-2,Fetal Fourth ventricle Study observation US
Ultrasound,LOINC,12062-6,Fetal Intracranial anatomy Narrative Study observation US
Ultrasound,LOINC,12061-8,Fetal Intracranial anatomy Study observation US
Ultrasound,LOINC,12064-2,Fetal Lateral cerebral ventricles Narrative Study observation US
Ultrasound,LOINC,12063-4,Fetal Lateral cerebral ventricles Study observation US
Ultrasound,LOINC,12070-9,Fetal Head Narrative Study observation US
Ultrasound,LOINC,12069-1,Fetal Head Study observation US
Ultrasound,LOINC,12074-1,Fetal Atrium Narrative Study observation US
Ultrasound,LOINC,12073-3,Fetal Atrium Study observation US
Ultrasound,LOINC,12076-6,Fetal Heart chambers Narrative Study observation US
Ultrasound,LOINC,12075-8,Fetal Heart chambers Study observation US
Ultrasound,LOINC,12078-2,Fetal Heart great vessels Narrative Study observation US
Ultrasound,LOINC,12077-4,Fetal Heart great vessels Study observation US
Ultrasound,LOINC,12080-8,Fetal Interventricular septum Narrative Study observation US
Ultrasound,LOINC,12079-0,Fetal Interventricular septum Study observation US
Ultrasound,LOINC,12087-3,Fetal Heart valves Narrative Study observation US
Ultrasound,LOINC,12086-5,Fetal Heart valves Study observation US
Ultrasound,LOINC,12089-9,Fetal Left ventricular outflow tract Narrative Study observation US
Ultrasound,LOINC,12088-1,Fetal Left ventricular outflow tract Study observation US
Ultrasound,LOINC,12091-5,Fetal Right ventricular outflow tract Narrative Study observation US
Ultrasound,LOINC,12090-7,Fetal Right ventricular outflow tract Study observation US
Ultrasound,LOINC,53660-7,Fetal Heart Narrative Study observation US
Ultrasound,LOINC,12093-1,Fetal Intestine Narrative Study observation US
Ultrasound,LOINC,12092-3,Fetal Intestine Study observation US
Ultrasound,LOINC,12095-6,Fetal Kidney - left Narrative Study observation US
Ultrasound,LOINC,12094-9,Fetal Kidney - left Study observation US
Ultrasound,LOINC,12097-2,Fetal Kidney - right Narrative Study observation US
Ultrasound,LOINC,12096-4,Fetal Kidney - right Study observation US
Ultrasound,LOINC,12099-8,Fetal Kidney Narrative Study observation US
Ultrasound,LOINC,12098-0,Fetal Kidney Study observation US
Ultrasound,LOINC,12101-2,Fetal Limbs Narrative Study observation US
Ultrasound,LOINC,12100-4,Fetal Limbs Study observation US
Ultrasound,LOINC,12082-4,Fetal Mitral valve Narrative Study observation US
Ultrasound,LOINC,12081-6,Fetal Mitral valve Study observation US
Ultrasound,LOINC,53686-2,Fetal Neck Narrative Study observation US
Ultrasound,LOINC,12103-8,Fetal Nuchal fold Narrative Study observation US
Ultrasound,LOINC,12102-0,Fetal Nuchal fold Study observation US
Ultrasound,LOINC,12105-3,Fetal Pulmonary artery Narrative Study observation US
Ultrasound,LOINC,12104-6,Fetal Pulmonary artery Study observation US
Ultrasound,LOINC,12083-2,Fetal Pulmonary valve Study observation US
Ultrasound,LOINC,12107-9,Fetal Pulmonary vein Narrative Study observation US
Ultrasound,LOINC,12106-1,Fetal Pulmonary vein Study observation US
Ultrasound,LOINC,53690-4,Fetal Skeletal system Narrative Study observation US
Ultrasound,LOINC,12109-5,Fetal Small bowel Narrative Study observation US
Ultrasound,LOINC,12108-7,Fetal Small bowel Study observation US
Ultrasound,LOINC,12111-1,Fetal Spine Narrative Study observation US
Ultrasound,LOINC,12110-3,Fetal Spine Study observation US
Ultrasound,LOINC,12113-7,Fetal Stomach Narrative Study observation US
Ultrasound,LOINC,12112-9,Fetal Stomach Study observation US
Ultrasound,LOINC,12115-2,Fetal Thorax Narrative Study observation US
Ultrasound,LOINC,12114-5,Fetal Thorax Study observation US
Ultrasound,LOINC,12085-7,Fetal Tricuspid valve Narrative Study observation US
Ultrasound,LOINC,12084-0,Fetal Tricuspid valve Study observation US
Ultrasound,LOINC,12117-8,Fetal Umbilical cord Narrative Study observation US
Ultrasound,LOINC,12116-0,Fetal Umbilical cord Study observation US
Ultrasound,LOINC,12119-4,Fetal Urinary bladder Narrative Study observation US
Ultrasound,LOINC,12118-6,Fetal Urinary bladder Study observation US
Ultrasound,LOINC,12121-0,Fetal Inferior vena cava Narrative Study observation US
Ultrasound,LOINC,12120-2,Fetal Inferior vena cava Study observation US
Ultrasound,LOINC,12123-6,Fetal Superior vena cava Narrative Study observation US
Ultrasound,LOINC,12122-8,Fetal Superior vena cava Study observation US
Ultrasound,LOINC,12125-1,Fetal Vena cava Narrative Study observation US
Ultrasound,LOINC,12124-4,Fetal Vena cava Study observation US
Ultrasound,LOINC,12126-9,US Unspecified body region Study observation Narrative
Ultrasound,LOINC,12128-5,Fetal Yolk sac Narrative Study observation US
Ultrasound,LOINC,72221-5,Fetal Yolk sac Study observation US
Ultrasound,LOINC,12130-1,Fetal Narrative [Interpretation] Study observation general US
Ultrasound,LOINC,12129-3,Fetal [Interpretation] Study observation general US
Ultrasound,LOINC,42479-6,"Fetal Narrative [Interpretation] Study observation general, multiple fetuses US"
Ultrasound,LOINC,12132-7,US Study observation general [Interpretation] Narrative
Ultrasound,LOINC,12131-9,US Study observation general [Interpretation]
Ultrasound,LOINC,42452-3,Fetal Narrative [Interpretation] Study observation.general 1st trimester US
Ultrasound,LOINC,42464-8,"Fetal Narrative [Interpretation] Study observation.general 1st trimester, multiple fetuses US"
Ultrasound,LOINC,42453-1,Fetal Narrative [Interpretation] Study observation.general 2nd trimester US
Ultrasound,LOINC,42465-5,"Fetal Narrative [Interpretation] Study observation.general 2nd trimester, multiple fetuses US"
Ultrasound,LOINC,42454-9,Fetal Narrative [Interpretation] Study observation.general 3rd trimester US
Ultrasound,LOINC,42466-3,"Fetal Narrative [Interpretation] Study observation.general 3rd trimester, multiple fetuses US"
Ultrasound,LOINC,42451-5,Fetal Narrative [Interpretation] Study observation.general transvaginal 1st trimester US
Ultrasound,LOINC,30707-4,Fetal Narrative [Interpretation] Study observation.general.follow-up US
Ultrasound,LOINC,30708-2,Fetal Narrative [Interpretation] Study observation.general.limited US
Ultrasound,LOINC,42467-1,"Fetal Narrative [Interpretation] Study observation.general.limited, multiple fetuses US"
Ultrasound,LOINC,12167-3,Fetal Amniotic fluid space [Interpretation] Volume.amniotic fluid US
Ultrasound,LOINC,59100-8,Heart valve A-wave amplitude [Length] by US
Ultrasound,LOINC,59105-7,A-wave duration by US
Ultrasound,LOINC,59114-9,Pulmonary vein A duration to Mitral valve A duration difference by US
Ultrasound,LOINC,59112-3,Circulatory system Pulmonary vein A duration/Mitral vave A duration by US
Ultrasound,LOINC,59081-0,Heart valve Peak A wave by US
Ultrasound,LOINC,59103-2,Heart valve A-C interval by US
Ultrasound,LOINC,20170-7,Acceleration 2 by US
Ultrasound,LOINC,20174-9,Aortic valve Acceleration slope by US
Ultrasound,LOINC,20281-2,Pulmonary artery Acceleration slope by US
Ultrasound,LOINC,20343-0,Tricuspid valve Acceleration slope by US
Ultrasound,LOINC,20171-5,Acceleration/Acceleration 2 by US
Ultrasound,LOINC,59130-5,Alias velocity by US
Ultrasound,LOINC,17985-3,Left atrial AP dimension.left atrium/AP dimension.aorta root by US
Ultrasound,LOINC,17986-1,Left ventricular Maximum Apical 2 chamber.diastole [Volume] by US 2D modified
Ultrasound,LOINC,17987-9,Left ventricular Apical 2 chamber.systole.minimum [Volume] by US 2D modified
Ultrasound,LOINC,17977-0,Left atrial Apical 4 chamber [Area] by US 2D
Ultrasound,LOINC,17988-7,Right atrial Apical 4 chamber [Area] by US 2D
Ultrasound,LOINC,17989-5,Left ventricular Maximum Apical 4 chamber.diastole [Volume] by US 2D modified
Ultrasound,LOINC,17990-3,Left ventricular Apical 4 chamber.systole.minimum [Volume] by US 2D modified
Ultrasound,LOINC,81415-2,Left ventricular Maximum apical rotation [Angle] by US 2D
Ultrasound,LOINC,20180-6,Region of interest Area by US
Ultrasound,LOINC,20181-4,Region of interest Area 2 by US
Ultrasound,LOINC,80005-2,Left ventricular Area at end diastole by US.2D.SAX at PM+Measured by planimetry
Ultrasound,LOINC,80081-3,Right ventricular Area at end diastole by US.2D.A4C+Measured by planimetry
Ultrasound,LOINC,79973-4,Left atrial Area at end systole by US.2D.A2C+Measured by planimetry
Ultrasound,LOINC,79974-2,Left atrial Area at end systole by US.2D.A4C+Measured by planimetry
Ultrasound,LOINC,80075-5,Right atrial Area at end systole by US.2D.A4C+Measured by planimetry
Ultrasound,LOINC,80082-1,Right ventricular Area at end systole by US.2D.A4C+Measured by planimetry
Ultrasound,LOINC,20182-2,Region of interest Area/Area 2 by US
Ultrasound,LOINC,81416-0,Left ventricular Maximum basal rotation [Angle] by US 2D
Ultrasound,LOINC,59126-3,Pulmonary valve B-C slope [Velocity] by US
Ultrasound,LOINC,20262-2,Tricuspid valve regurgitant jet Mean blood flow 2 by US
Ultrasound,LOINC,59111-5,Heart valve E velocity/Annulus E wave by US
Ultrasound,LOINC,20276-2,Mitral valve Maximum blood flow velocity during systole by US --for peak half-time calculation
Ultrasound,LOINC,20225-9,Pulmonic valve regurgitant jet Minimum end diastole blood flow by US
Ultrasound,LOINC,20261-4,Tricuspid valve regurgitant jet Mean blood flow by US
Ultrasound,LOINC,59079-4,Pulmonary vein Peak reversal velocity by US --during atrial contraction
Ultrasound,LOINC,59125-5,Left ventricular Velocity-time integral (VTI) for the area under A wave by US
Ultrasound,LOINC,59124-8,Left ventricular Velocity-time integral (VTI) for the area under E wave by US
Ultrasound,LOINC,24526-6,Left ventricular Cardiac output by US
Ultrasound,LOINC,20207-7,Left ventricular Cardiac output by US 2D left ventricular outflow tract calculated
Ultrasound,LOINC,20208-5,Left ventricular Cardiac output by US 2D modified biplane calculated
Ultrasound,LOINC,76565-1,Left ventricular Cardiac output by US.2D+Calculated
Ultrasound,LOINC,20204-4,Left ventricular Cardiac output by US.2D+Calculated by biplane ellipse method
Ultrasound,LOINC,20205-1,Left ventricular Cardiac output by US.2D+Calculated by bullet method
Ultrasound,LOINC,76567-7,Left ventricular Cardiac output by US.2D+Calculated by cube method
Ultrasound,LOINC,76571-9,Left ventricular Cardiac output by US.2D+Calculated by Gibson method
Ultrasound,LOINC,20212-7,Left ventricular Cardiac output by US.2D+Calculated by single-plane ellipse method
Ultrasound,LOINC,76569-3,Left ventricular Cardiac output by US.2D+Calculated by Teichholz method
Ultrasound,LOINC,20214-3,Right ventricular Cardiac output by US 2D tricuspid valve
Ultrasound,LOINC,20209-3,Ventricular Cardiac output by US.2D+Calculated by modified Simpson method
Ultrasound,LOINC,17994-5,Pulmonary artery Cardiac output by US
Ultrasound,LOINC,20210-1,Left ventricular Cardiac output.2 chamber by US 2D modified single-plane calculated
Ultrasound,LOINC,20211-9,Left ventricular Cardiac output.4 chamber by US 2D modified single-plane calculated
Ultrasound,LOINC,24525-8,Left ventricular Cardiac index by US
Ultrasound,LOINC,8745-2,Left ventricular Cardiac index by US 2D
Ultrasound,LOINC,20190-5,Left ventricular Cardiac index by US 2D left ventricular outflow tract area calculated
Ultrasound,LOINC,20195-4,Left ventricular Cardiac index by US 2D mitral valve calculated
Ultrasound,LOINC,20191-3,Left ventricular Cardiac index by US 2D modified biplane ellipse calculated
Ultrasound,LOINC,20187-1,Left ventricular Cardiac index by US.2D+Calculated by biplane ellipse method
Ultrasound,LOINC,20188-9,Left ventricular Cardiac index by US.2D+Calculated by bullet method
Ultrasound,LOINC,20197-0,Left ventricular Cardiac index by US.2D+Calculated by single-plane ellipse method
Ultrasound,LOINC,20196-2,Right ventricular Cardiac index by US 2D pulmonic valve calculated
Ultrasound,LOINC,20199-6,Right ventricular Cardiac index by US 2D tricuspid valve calculated
Ultrasound,LOINC,20331-5,Left ventricular Stroke volume 2 chamber by US 2D modified single-plane calculated
Ultrasound,LOINC,20332-3,Left ventricular Cardiac output/Heart rate 4 chamber by US 2D modified single-plane calculated
Ultrasound,LOINC,59122-2,Heart valve C-E distance [Length] by US
Ultrasound,LOINC,20202-8,Region of interest Circumference by US
Ultrasound,LOINC,20203-6,Region of interest Circumference 2 by US
Ultrasound,LOINC,8281-8,Waist Circumference at umbilicus by US
Ultrasound,LOINC,8288-3,Head Occipital-frontal circumference by US
Ultrasound,LOINC,8291-7,Head Occipital-frontal circumference --at birth- by US
Ultrasound,LOINC,59073-7,"Heart Circumference, transverse by US"
Ultrasound,LOINC,59074-5,"Heart circumference, transverse/Thorax circumference by US"
Ultrasound,LOINC,20200-2,Region of interest Circumference/Circumference 2 by US
Ultrasound,LOINC,59117-2,Left ventricular Mean circumferential fiber shortening [Velocity] by US
Ultrasound,LOINC,59118-0,Left ventricular Mean circumferential fiber shortening [Velocity] heart rate-corrected by US
Ultrasound,LOINC,81413-7,Left ventricular Maximum circumferential strain rate during diastole by US 2D
Ultrasound,LOINC,81409-5,Left ventricular Maximum circumferential strain rate during early diastole by US 2D
Ultrasound,LOINC,81405-3,Left ventricular Maximum circumferential strain rate during systole by US 2D
Ultrasound,LOINC,81401-2,Left ventricular Maximum circumferential strain by US 2D
Ultrasound,LOINC,59082-8,Heart valve Closure to opening [Time] by US
Ultrasound,LOINC,59123-0,Heart valve Jet cross-section [Area] by US
Ultrasound,LOINC,59075-2,"Heart Cross-sectional, transverse [Area] by US"
Ultrasound,LOINC,59076-0,"Heart cross-sectional, transverse/Thorax, transverse by US"
Ultrasound,LOINC,20178-0,Aorta root Crossection [Area] by US 2D
Ultrasound,LOINC,18095-0,Main pulmonary artery Crossection [Area] by US
Ultrasound,LOINC,17996-0,Aortic valve Maximum cusp separation [Length] by US
Ultrasound,LOINC,59091-9,Heart valve D-E excursion [Length] by US
Ultrasound,LOINC,59127-1,Heart valve D-E slope [Velocity] by US
Ultrasound,LOINC,20217-6,Circulatory system Deceleration [Time] by US
Ultrasound,LOINC,20176-4,Aortic valve Deceleration [Time] by US
Ultrasound,LOINC,20283-8,Pulmonary artery Deceleration [Time] by US
Ultrasound,LOINC,20218-4,Deceleration [Velocity] by US
Ultrasound,LOINC,20219-2,Deceleration 2 [Velocity] by US
Ultrasound,LOINC,20175-6,Aortic valve Deceleration slope [Velocity] by US
Ultrasound,LOINC,20216-8,Deceleration slope [Velocity] by US
Ultrasound,LOINC,20282-0,Pulmonary artery Deceleration slope [Velocity] by US
Ultrasound,LOINC,20345-5,Tricuspid valve Deceleration slope [Velocity] by US
Ultrasound,LOINC,20215-0,Maximum deceleration [Velocity] by US
Ultrasound,LOINC,20220-0,Deceleration/Deceleration 2 by US
Ultrasound,LOINC,18004-2,Atrial septum Defect diameter by US
Ultrasound,LOINC,18005-9,Ventricular septal Defect diameter by US
Ultrasound,LOINC,18010-9,Aorta Diameter by US
Ultrasound,LOINC,18014-1,Aorta isthmus Diameter by US
Ultrasound,LOINC,78176-5,Aorta root Diameter by US 2D
Ultrasound,LOINC,18015-8,Aorta root annulo-aortic junction Diameter by US
Ultrasound,LOINC,82339-3,Aorta.sinotubular junction Diameter by US 2D
Ultrasound,LOINC,18011-7,Aorta arch and Neck Diameter by US
Ultrasound,LOINC,18012-5,Ascending thoracic aorta Diameter by US
Ultrasound,LOINC,18013-3,Descending thoracic aorta Diameter by US
Ultrasound,LOINC,18016-6,Aortic valve annulus Diameter by US
Ultrasound,LOINC,20166-5,Diameter by US 2D
Ultrasound,LOINC,18018-2,Left ventricular outflow tract Diameter by US
Ultrasound,LOINC,20307-5,Right ventricular outflow tract Diameter by US 2D
Ultrasound,LOINC,20272-1,Mitral valve Diameter by US
Ultrasound,LOINC,18017-4,Mitral valve annulus Diameter by US
Ultrasound,LOINC,18019-0,Left pulmonary artery Diameter by US
Ultrasound,LOINC,18020-8,Main pulmonary artery Diameter by US
Ultrasound,LOINC,18021-6,Right pulmonary artery Diameter by US
Ultrasound,LOINC,18022-4,Pulmonic valve annulus Diameter by US
Ultrasound,LOINC,18023-2,Tricuspid valve annulus Diameter by US
Ultrasound,LOINC,18006-7,Inferior vena cava Diameter by US
Ultrasound,LOINC,18007-5,Superior vena cava Diameter by US
Ultrasound,LOINC,20273-9,Mitral valve Diameter 2 by US
Ultrasound,LOINC,29468-6,Left atrial Diameter anterior-posterior systole by US 2D
Ultrasound,LOINC,18025-7,Heart Diameter anterior-posterior systole/Aortic root diameter by US
Ultrasound,LOINC,59116-4,Aortic sinotubular junction diameter/Aortic root diameter by US
Ultrasound,LOINC,80028-4,Left ventricular outflow tract Diameter at end diastole by US 2D
Ultrasound,LOINC,80087-0,Right ventricular outflow tract distal Diameter at end diastole by US.2D.PSAX
Ultrasound,LOINC,80088-8,Right ventricular outflow tract proximal Diameter at end diastole by US.2D.parasternal
Ultrasound,LOINC,80050-8,Mitral valve annulus Diameter at end diastole by US.2D.A2C
Ultrasound,LOINC,80051-6,Mitral valve annulus Diameter at end diastole by US.2D.A4C
Ultrasound,LOINC,80052-4,Mitral valve annulus Diameter at end diastole by US.2D.PLAX
Ultrasound,LOINC,80091-2,Tricuspid valve annulus Diameter at end diastole by US.2D.A4C
Ultrasound,LOINC,79967-6,Inferior vena cava Diameter at end expiration by US 2D
Ultrasound,LOINC,79953-6,Aorta root Diameter at end systole by US 2D
Ultrasound,LOINC,79955-1,Aorta.sinotubular junction Diameter at end systole by US 2D
Ultrasound,LOINC,79940-3,Aortic valve annulus Diameter at end systole by US 2D
Ultrasound,LOINC,79987-4,Left pulmonary artery Diameter at end systole by US 2D
Ultrasound,LOINC,80049-0,Main pulmonary artery Diameter at end systole by US 2D
Ultrasound,LOINC,80079-7,Right pulmonary artery Diameter at end systole by US 2D
Ultrasound,LOINC,79909-8,Pulmonic valve annulus Diameter at end systole by US 2D
Ultrasound,LOINC,79954-4,Aorta root Diameter at end systole (by US 2D)/Body surface area
Ultrasound,LOINC,59077-8,Heart Foramen ovale diameter/Aortic root diameter by US
Ultrasound,LOINC,59078-6,Heart Left ventricular diameter/Right ventricular diameter by US
Ultrasound,LOINC,79966-8,Ascending thoracic aorta Diameter during systole by US 2D
Ultrasound,LOINC,20305-9,Right ventricular Diameter during systole by US
Ultrasound,LOINC,29459-5,Inferior vena cava Diameter by US --expiration
Ultrasound,LOINC,29429-8,Inferior vena cava Diameter by US --inspiration
Ultrasound,LOINC,18033-1,Left ventricular Diastole-systole [Volume] by US
Ultrasound,LOINC,59120-6,dP/dt [Pressure rate] by US
Ultrasound,LOINC,59098-4,Mitral valve E-septal separation [Length] by US
Ultrasound,LOINC,59080-2,Heart valve Peak E wave by US
Ultrasound,LOINC,59104-0,Heart valve Peak E wave/Peak A wave by US
Ultrasound,LOINC,59129-7,Left ventricular E-wave/A-wave by US
Ultrasound,LOINC,59128-9,Heart valve E-F slope [Velocity] by US
Ultrasound,LOINC,18043-0,Left ventricular Ejection fraction by US
Ultrasound,LOINC,79992-4,Left ventricular Ejection fraction by US.2D.A2C+Calculated by single plane method of disks
Ultrasound,LOINC,79993-2,Left ventricular Ejection fraction by US.2D.A4C+Calculated by single plane method of disks
Ultrasound,LOINC,18046-3,Left ventricular Ejection fraction by US 2D modified
Ultrasound,LOINC,18047-1,Left ventricular Ejection fraction by US 2D modified biplane
Ultrasound,LOINC,18048-9,Left ventricular Ejection fraction by US 2D modified single-plane
Ultrasound,LOINC,18045-5,Left ventricular Ejection fraction by US.2D+Calculated by biplane ellipse method
Ultrasound,LOINC,79991-6,Left ventricular Ejection fraction by US.2D+Calculated by biplane method of disks
Ultrasound,LOINC,77890-2,Left ventricular Ejection fraction by US.2D+Calculated by cube method
Ultrasound,LOINC,77892-8,Left ventricular Ejection fraction by US.2D+Calculated by modified Simpson method
Ultrasound,LOINC,18044-8,Left ventricular Ejection fraction by US.2D+Calculated by single-plane ellipse method
Ultrasound,LOINC,77891-0,Left ventricular Ejection fraction by US.2D+Calculated by Teichholz method
Ultrasound,LOINC,20222-6,Ventricular Ejection time by US
Ultrasound,LOINC,20223-4,Ventricular Ejection time 2 by US
Ultrasound,LOINC,59086-9,Left ventricular Ejection time heart rate-corrected by US
Ultrasound,LOINC,18026-5,Left ventricular End-diastolic volume by US
Ultrasound,LOINC,79998-1,Left ventricular End-diastolic volume by US.2D.A2C+Calculated by single plane method of disks
Ultrasound,LOINC,79999-9,Left ventricular End-diastolic volume by US.2D.A4C+Calculated by single plane method of disks
Ultrasound,LOINC,18029-9,Left ventricular End-diastolic volume by US 2D modified
Ultrasound,LOINC,20236-6,Left ventricular End-diastolic volume by US 2D modified biplane ellipse calculated
Ultrasound,LOINC,18028-1,Left ventricular End-diastolic volume by US.2D+Calculated by biplane ellipse method
Ultrasound,LOINC,79996-5,Left ventricular End-diastolic volume by US.2D+Calculated by biplane method of disks
Ultrasound,LOINC,20234-1,Left ventricular End-diastolic volume by US.2D+Calculated by bullet method
Ultrasound,LOINC,76548-7,Left ventricular End-diastolic volume by US.2D+Calculated by cube method
Ultrasound,LOINC,76551-1,Left ventricular End-diastolic volume by US.2D+Calculated by Gibson method
Ultrasound,LOINC,20237-4,Left ventricular End-diastolic volume by US.2D+Calculated by modified Simpson method
